reg;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
24;2022-11-09;5;13;84;1441;2055;603;2079014;2058666;1652790;357960;48513;15161;81.1;80.3;64.4;14.0;1.9;0.6
24;2022-11-10;12;26;184;2258;3117;813;2079026;2058692;1652974;360218;51630;15974;81.1;80.3;64.4;14.0;2.0;0.6
24;2022-11-11;2;0;10;47;86;35;2079028;2058692;1652984;360265;51716;16009;81.1;80.3;64.4;14.0;2.0;0.6
24;2022-11-12;7;3;13;278;391;122;2079035;2058695;1652997;360543;52107;16131;81.1;80.3;64.4;14.1;2.0;0.6
24;2022-11-13;0;1;2;28;48;18;2079035;2058696;1652999;360571;52155;16149;81.1;80.3;64.4;14.1;2.0;0.6
24;2022-11-14;7;7;51;882;1281;385;2079042;2058703;1653050;361453;53436;16534;81.1;80.3;64.4;14.1;2.1;0.6
24;2022-11-15;12;12;107;2056;3155;1040;2079054;2058715;1653157;363509;56591;17574;81.1;80.3;64.5;14.2;2.2;0.7
24;2022-11-16;8;10;65;1167;1823;634;2079062;2058725;1653222;364676;58414;18208;81.1;80.3;64.5;14.2;2.3;0.7
24;2022-11-17;11;20;138;1759;2668;845;2079073;2058745;1653360;366435;61082;19053;81.1;80.3;64.5;14.3;2.4;0.7
24;2022-11-18;16;13;113;2041;2902;812;2079089;2058758;1653473;368476;63984;19865;81.1;80.3;64.5;14.4;2.5;0.8
24;2022-11-19;2;4;51;478;743;239;2079091;2058762;1653524;368954;64727;20104;81.1;80.3;64.5;14.4;2.5;0.8
24;2022-11-20;3;0;2;29;53;24;2079094;2058762;1653526;368983;64780;20128;81.1;80.3;64.5;14.4;2.5;0.8
24;2022-11-21;6;8;54;913;1366;424;2079100;2058770;1653580;369896;66146;20552;81.1;80.3;64.5;14.4;2.6;0.8
24;2022-11-22;11;13;108;1734;2523;763;2079111;2058783;1653688;371630;68669;21315;81.1;80.3;64.5;14.5;2.7;0.8
24;2022-11-23;15;9;139;1224;1914;571;2079126;2058792;1653827;372854;70583;21886;81.1;80.3;64.5;14.5;2.8;0.9
24;2022-11-24;8;14;88;1588;2497;869;2079134;2058806;1653915;374442;73080;22755;81.1;80.3;64.5;14.6;2.8;0.9
24;2022-11-25;6;8;102;1839;2697;790;2079140;2058814;1654017;376281;75777;23545;81.1;80.3;64.5;14.7;3.0;0.9
24;2022-11-26;4;2;31;399;611;196;2079144;2058816;1654048;376680;76388;23741;81.1;80.3;64.5;14.7;3.0;0.9
24;2022-11-27;0;0;5;50;73;35;2079144;2058816;1654053;376730;76461;23776;81.1;80.3;64.5;14.7;3.0;0.9
24;2022-11-28;5;5;44;917;1357;447;2079149;2058821;1654097;377647;77818;24223;81.1;80.3;64.5;14.7;3.0;0.9
24;2022-11-29;12;13;87;2040;2980;926;2079161;2058834;1654184;379687;80798;25149;81.1;80.3;64.5;14.8;3.2;1.0
27;2020-12-27;12;0;0;0;0;0;12;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2020-12-28;18;0;0;0;0;0;30;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2020-12-29;23;0;0;0;0;0;53;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2020-12-30;28;0;0;0;0;0;81;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2020-12-31;4;1;0;0;0;0;85;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2021-01-01;129;0;0;0;0;0;214;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2021-01-02;12;0;0;0;0;0;226;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2021-01-03;2;0;0;0;0;0;228;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2021-01-04;33;0;0;0;0;0;261;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2021-01-05;285;4;0;0;0;0;546;5;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2021-01-06;733;5;0;0;0;0;1279;10;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
27;2021-01-07;1572;6;0;0;0;0;2851;16;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
27;2021-01-08;1899;6;0;0;0;0;4750;22;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
27;2021-01-09;677;1;0;0;0;0;5427;23;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
27;2021-01-10;12;0;0;0;0;0;5439;23;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
27;2021-01-11;2433;11;0;0;0;0;7872;34;0;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0
27;2021-01-12;3716;8;0;0;0;0;11588;42;0;0;0;0;0.4;0.0;0.0;0.0;0.0;0.0
27;2021-01-13;3796;25;0;0;0;0;15384;67;0;0;0;0;0.6;0.0;0.0;0.0;0.0;0.0
27;2021-01-14;4643;51;0;0;0;0;20027;118;0;0;0;0;0.7;0.0;0.0;0.0;0.0;0.0
27;2021-01-15;3576;28;0;0;0;0;23603;146;0;0;0;0;0.8;0.0;0.0;0.0;0.0;0.0
27;2021-01-16;804;8;0;0;0;0;24407;154;0;0;0;0;0.9;0.0;0.0;0.0;0.0;0.0
27;2021-01-17;129;1;0;0;0;0;24536;155;0;0;0;0;0.9;0.0;0.0;0.0;0.0;0.0
27;2021-01-18;5977;29;0;0;0;0;30513;184;0;0;0;0;1.1;0.0;0.0;0.0;0.0;0.0
27;2021-01-19;7881;45;0;0;0;0;38394;229;0;0;0;0;1.4;0.0;0.0;0.0;0.0;0.0
27;2021-01-20;7766;59;0;0;0;0;46160;288;0;0;0;0;1.7;0.0;0.0;0.0;0.0;0.0
27;2021-01-21;9196;40;0;0;0;0;55356;328;0;0;0;0;2.0;0.0;0.0;0.0;0.0;0.0
27;2021-01-22;7542;31;0;0;0;0;62898;359;0;0;0;0;2.3;0.0;0.0;0.0;0.0;0.0
27;2021-01-23;2891;10;0;0;0;0;65789;369;0;0;0;0;2.4;0.0;0.0;0.0;0.0;0.0
27;2021-01-24;357;1;0;0;0;0;66146;370;0;0;0;0;2.4;0.0;0.0;0.0;0.0;0.0
27;2021-01-25;5086;40;0;0;0;0;71232;410;0;0;0;0;2.6;0.0;0.0;0.0;0.0;0.0
27;2021-01-26;7267;293;0;0;0;0;78499;703;0;0;0;0;2.8;0.0;0.0;0.0;0.0;0.0
27;2021-01-27;6961;545;0;0;0;0;85460;1248;0;0;0;0;3.1;0.0;0.0;0.0;0.0;0.0
27;2021-01-28;6244;1095;0;0;0;0;91704;2343;0;0;0;0;3.3;0.1;0.0;0.0;0.0;0.0
27;2021-01-29;5755;1326;0;0;0;0;97459;3669;0;0;0;0;3.5;0.1;0.0;0.0;0.0;0.0
27;2021-01-30;2402;365;0;0;0;0;99861;4034;0;0;0;0;3.6;0.1;0.0;0.0;0.0;0.0
27;2021-01-31;254;11;0;0;0;0;100115;4045;0;0;0;0;3.6;0.1;0.0;0.0;0.0;0.0
27;2021-02-01;3347;1513;0;0;0;0;103462;5558;0;0;0;0;3.7;0.2;0.0;0.0;0.0;0.0
27;2021-02-02;3969;2432;0;0;0;0;107431;7990;0;0;0;0;3.8;0.3;0.0;0.0;0.0;0.0
27;2021-02-03;3620;2666;0;0;0;0;111051;10656;0;0;0;0;4.0;0.4;0.0;0.0;0.0;0.0
27;2021-02-04;3614;3185;0;0;0;0;114665;13841;0;0;0;0;4.1;0.5;0.0;0.0;0.0;0.0
27;2021-02-05;3211;2557;0;0;0;0;117876;16398;0;0;0;0;4.2;0.6;0.0;0.0;0.0;0.0
27;2021-02-06;1588;722;0;0;0;0;119464;17120;0;0;0;0;4.3;0.6;0.0;0.0;0.0;0.0
27;2021-02-07;12;57;0;0;0;0;119476;17177;0;0;0;0;4.3;0.6;0.0;0.0;0.0;0.0
27;2021-02-08;2813;2770;0;0;0;0;122289;19947;0;0;0;0;4.4;0.7;0.0;0.0;0.0;0.0
27;2021-02-09;2909;3713;0;0;0;0;125198;23660;0;0;0;0;4.5;0.8;0.0;0.0;0.0;0.0
27;2021-02-10;3024;3757;0;0;0;0;128222;27417;0;0;0;0;4.6;1.0;0.0;0.0;0.0;0.0
27;2021-02-11;3329;5071;0;0;0;0;131551;32488;0;0;0;0;4.7;1.2;0.0;0.0;0.0;0.0
27;2021-02-12;2708;4266;0;0;0;0;134259;36754;0;0;0;0;4.8;1.3;0.0;0.0;0.0;0.0
27;2021-02-13;983;1492;0;0;0;0;135242;38246;0;0;0;0;4.8;1.4;0.0;0.0;0.0;0.0
27;2021-02-14;250;277;0;0;0;0;135492;38523;0;0;0;0;4.9;1.4;0.0;0.0;0.0;0.0
27;2021-02-15;1256;5334;0;0;0;0;136748;43857;0;0;0;0;4.9;1.6;0.0;0.0;0.0;0.0
27;2021-02-16;1489;7180;0;0;0;0;138237;51037;0;0;0;0;5.0;1.8;0.0;0.0;0.0;0.0
27;2021-02-17;1825;6836;0;0;0;0;140062;57873;0;0;0;0;5.0;2.1;0.0;0.0;0.0;0.0
27;2021-02-18;2071;6289;0;0;0;0;142133;64162;0;0;0;0;5.1;2.3;0.0;0.0;0.0;0.0
27;2021-02-19;1677;5438;0;0;0;0;143810;69600;0;0;0;0;5.2;2.5;0.0;0.0;0.0;0.0
27;2021-02-20;723;2085;0;0;0;0;144533;71685;0;0;0;0;5.2;2.6;0.0;0.0;0.0;0.0
27;2021-02-21;8;209;0;0;0;0;144541;71894;0;0;0;0;5.2;2.6;0.0;0.0;0.0;0.0
27;2021-02-22;999;4813;0;0;0;0;145540;76707;0;0;0;0;5.2;2.7;0.0;0.0;0.0;0.0
27;2021-02-23;1259;5367;0;0;0;0;146799;82074;0;0;0;0;5.3;2.9;0.0;0.0;0.0;0.0
27;2021-02-24;1547;4816;0;0;0;0;148346;86890;0;0;0;0;5.3;3.1;0.0;0.0;0.0;0.0
27;2021-02-25;2951;4991;0;0;0;0;151297;91881;0;0;0;0;5.4;3.3;0.0;0.0;0.0;0.0
27;2021-02-26;3691;4142;0;0;0;0;154988;96023;0;0;0;0;5.6;3.4;0.0;0.0;0.0;0.0
27;2021-02-27;1925;1975;0;0;0;0;156913;97998;0;0;0;0;5.6;3.5;0.0;0.0;0.0;0.0
27;2021-02-28;118;244;0;0;0;0;157031;98242;0;0;0;0;5.6;3.5;0.0;0.0;0.0;0.0
27;2021-03-01;3664;3562;0;0;0;0;160695;101804;0;0;0;0;5.8;3.6;0.0;0.0;0.0;0.0
27;2021-03-02;5365;4319;0;0;0;0;166060;106123;0;0;0;0;5.9;3.8;0.0;0.0;0.0;0.0
27;2021-03-03;5894;3706;0;0;0;0;171954;109829;0;0;0;0;6.2;3.9;0.0;0.0;0.0;0.0
27;2021-03-04;7700;3883;0;0;0;0;179654;113712;0;0;0;0;6.4;4.1;0.0;0.0;0.0;0.0
27;2021-03-05;9539;3238;0;0;0;0;189193;116950;0;0;0;0;6.8;4.2;0.0;0.0;0.0;0.0
27;2021-03-06;6243;1175;0;0;0;0;195436;118125;0;0;0;0;7.0;4.2;0.0;0.0;0.0;0.0
27;2021-03-07;977;142;0;0;0;0;196413;118267;0;0;0;0;7.0;4.2;0.0;0.0;0.0;0.0
27;2021-03-08;4524;3361;0;0;0;0;200937;121628;0;0;0;0;7.2;4.4;0.0;0.0;0.0;0.0
27;2021-03-09;8321;3448;0;0;0;0;209258;125076;0;0;0;0;7.5;4.5;0.0;0.0;0.0;0.0
27;2021-03-10;8712;2907;0;0;0;0;217970;127983;0;0;0;0;7.8;4.6;0.0;0.0;0.0;0.0
27;2021-03-11;10194;3334;0;0;0;0;228164;131317;0;0;0;0;8.2;4.7;0.0;0.0;0.0;0.0
27;2021-03-12;11775;2618;0;0;0;0;239939;133935;0;0;0;0;8.6;4.8;0.0;0.0;0.0;0.0
27;2021-03-13;7111;759;0;0;0;0;247050;134694;0;0;0;0;8.8;4.8;0.0;0.0;0.0;0.0
27;2021-03-14;329;47;0;0;0;0;247379;134741;0;0;0;0;8.9;4.8;0.0;0.0;0.0;0.0
27;2021-03-15;7264;1453;0;0;0;0;254643;136194;0;0;0;0;9.1;4.9;0.0;0.0;0.0;0.0
27;2021-03-16;7988;1185;0;0;0;0;262631;137379;0;0;0;0;9.4;4.9;0.0;0.0;0.0;0.0
27;2021-03-17;8302;1281;0;0;0;0;270933;138660;0;0;0;0;9.7;5.0;0.0;0.0;0.0;0.0
27;2021-03-18;8518;1423;0;0;0;0;279451;140083;0;0;0;0;10.0;5.0;0.0;0.0;0.0;0.0
27;2021-03-19;9438;1178;0;0;0;0;288889;141261;0;0;0;0;10.3;5.1;0.0;0.0;0.0;0.0
27;2021-03-20;5629;456;0;0;0;0;294518;141717;0;0;0;0;10.5;5.1;0.0;0.0;0.0;0.0
27;2021-03-21;288;20;0;0;0;0;294806;141737;0;0;0;0;10.6;5.1;0.0;0.0;0.0;0.0
27;2021-03-22;9092;1062;0;0;0;0;303898;142799;0;0;0;0;10.9;5.1;0.0;0.0;0.0;0.0
27;2021-03-23;14271;1358;0;0;0;0;318169;144157;0;0;0;0;11.4;5.2;0.0;0.0;0.0;0.0
27;2021-03-24;14790;1409;0;0;0;0;332959;145566;0;0;0;0;11.9;5.2;0.0;0.0;0.0;0.0
27;2021-03-25;17994;1694;0;0;0;0;350953;147260;0;0;0;0;12.6;5.3;0.0;0.0;0.0;0.0
27;2021-03-26;17906;1484;0;0;0;0;368859;148744;0;0;0;0;13.2;5.3;0.0;0.0;0.0;0.0
27;2021-03-27;7518;484;0;0;0;0;376377;149228;0;0;0;0;13.5;5.3;0.0;0.0;0.0;0.0
27;2021-03-28;534;128;0;0;0;0;376911;149356;0;0;0;0;13.5;5.3;0.0;0.0;0.0;0.0
27;2021-03-29;9779;3436;0;0;0;0;386690;152792;0;0;0;0;13.9;5.5;0.0;0.0;0.0;0.0
27;2021-03-30;12845;4085;0;0;0;0;399535;156877;0;0;0;0;14.3;5.6;0.0;0.0;0.0;0.0
27;2021-03-31;12470;4327;0;0;0;0;412005;161204;0;0;0;0;14.8;5.8;0.0;0.0;0.0;0.0
27;2021-04-01;14134;4519;0;0;0;0;426139;165723;0;0;0;0;15.3;5.9;0.0;0.0;0.0;0.0
27;2021-04-02;12559;4266;0;0;0;0;438698;169989;0;0;0;0;15.7;6.1;0.0;0.0;0.0;0.0
27;2021-04-03;4417;1207;0;0;0;0;443115;171196;0;0;0;0;15.9;6.1;0.0;0.0;0.0;0.0
27;2021-04-04;129;61;0;0;0;0;443244;171257;0;0;0;0;15.9;6.1;0.0;0.0;0.0;0.0
27;2021-04-05;451;24;0;0;0;0;443695;171281;0;0;0;0;15.9;6.1;0.0;0.0;0.0;0.0
27;2021-04-06;9276;6399;0;0;0;0;452971;177680;0;0;0;0;16.2;6.4;0.0;0.0;0.0;0.0
27;2021-04-07;9960;6401;0;0;0;0;462931;184081;0;0;0;0;16.6;6.6;0.0;0.0;0.0;0.0
27;2021-04-08;15275;6290;0;0;0;0;478206;190371;0;0;0;0;17.1;6.8;0.0;0.0;0.0;0.0
27;2021-04-09;17400;6049;0;0;0;0;495606;196420;0;0;0;0;17.8;7.0;0.0;0.0;0.0;0.0
27;2021-04-10;6112;2089;0;0;0;0;501718;198509;0;0;0;0;18.0;7.1;0.0;0.0;0.0;0.0
27;2021-04-11;491;106;0;0;0;0;502209;198615;0;0;0;0;18.0;7.1;0.0;0.0;0.0;0.0
27;2021-04-12;8932;6838;0;0;0;0;511141;205453;0;0;0;0;18.3;7.4;0.0;0.0;0.0;0.0
27;2021-04-13;11614;8539;0;0;0;0;522755;213992;0;0;0;0;18.7;7.7;0.0;0.0;0.0;0.0
27;2021-04-14;10193;7792;0;0;0;0;532948;221784;0;0;0;0;19.1;7.9;0.0;0.0;0.0;0.0
27;2021-04-15;12659;7804;0;0;0;0;545607;229588;0;0;0;0;19.5;8.2;0.0;0.0;0.0;0.0
27;2021-04-16;12546;6619;0;0;0;0;558153;236207;0;0;0;0;20.0;8.5;0.0;0.0;0.0;0.0
27;2021-04-17;5917;3123;0;0;0;0;564070;239330;0;0;0;0;20.2;8.6;0.0;0.0;0.0;0.0
27;2021-04-18;438;248;0;0;0;0;564508;239578;0;0;0;0;20.2;8.6;0.0;0.0;0.0;0.0
27;2021-04-19;6851;8665;0;0;0;0;571359;248243;0;0;0;0;20.5;8.9;0.0;0.0;0.0;0.0
27;2021-04-20;8508;10354;0;0;0;0;579867;258597;0;0;0;0;20.8;9.3;0.0;0.0;0.0;0.0
27;2021-04-21;8206;9787;0;0;0;0;588073;268384;0;0;0;0;21.1;9.6;0.0;0.0;0.0;0.0
27;2021-04-22;9780;11098;0;0;0;0;597853;279482;0;0;0;0;21.4;10.0;0.0;0.0;0.0;0.0
27;2021-04-23;11113;10071;0;0;0;0;608966;289553;0;0;0;0;21.8;10.4;0.0;0.0;0.0;0.0
27;2021-04-24;5288;4000;0;0;0;0;614254;293553;0;0;0;0;22.0;10.5;0.0;0.0;0.0;0.0
27;2021-04-25;467;311;0;0;0;0;614721;293864;0;0;0;0;22.0;10.5;0.0;0.0;0.0;0.0
27;2021-04-26;9407;8620;0;0;0;0;624128;302484;0;0;0;0;22.4;10.8;0.0;0.0;0.0;0.0
27;2021-04-27;13248;10074;0;0;0;0;637376;312558;0;0;0;0;22.8;11.2;0.0;0.0;0.0;0.0
27;2021-04-28;14018;10211;0;0;0;0;651394;322769;0;0;0;0;23.3;11.6;0.0;0.0;0.0;0.0
27;2021-04-29;17557;11331;0;0;0;0;668951;334100;0;0;0;0;24.0;12.0;0.0;0.0;0.0;0.0
27;2021-04-30;18350;9288;0;0;0;0;687301;343388;0;0;0;0;24.6;12.3;0.0;0.0;0.0;0.0
27;2021-05-01;5612;1547;0;0;0;0;692913;344935;0;0;0;0;24.8;12.4;0.0;0.0;0.0;0.0
27;2021-05-02;763;128;0;0;0;0;693676;345063;0;0;0;0;24.8;12.4;0.0;0.0;0.0;0.0
27;2021-05-03;14514;6276;0;0;0;0;708190;351339;0;0;0;0;25.4;12.6;0.0;0.0;0.0;0.0
27;2021-05-04;13795;10630;0;0;0;0;721985;361969;0;0;0;0;25.9;13.0;0.0;0.0;0.0;0.0
27;2021-05-05;15378;9873;0;0;0;0;737363;371842;0;0;0;0;26.4;13.3;0.0;0.0;0.0;0.0
27;2021-05-06;18077;12019;0;0;0;0;755440;383861;0;0;0;0;27.1;13.7;0.0;0.0;0.0;0.0
27;2021-05-07;17010;11535;0;0;0;0;772450;395396;0;0;0;0;27.7;14.2;0.0;0.0;0.0;0.0
27;2021-05-08;6087;1578;0;0;0;0;778537;396974;0;0;0;0;27.9;14.2;0.0;0.0;0.0;0.0
27;2021-05-09;760;467;0;0;0;0;779297;397441;0;0;0;0;27.9;14.2;0.0;0.0;0.0;0.0
27;2021-05-10;15107;9752;0;0;0;0;794404;407193;0;0;0;0;28.5;14.6;0.0;0.0;0.0;0.0
27;2021-05-11;20474;12712;0;0;0;0;814878;419905;0;0;0;0;29.2;15.0;0.0;0.0;0.0;0.0
27;2021-05-12;19509;11567;0;0;0;0;834387;431472;0;0;0;0;29.9;15.5;0.0;0.0;0.0;0.0
27;2021-05-13;12231;2038;0;0;0;0;846618;433510;0;0;0;0;30.3;15.5;0.0;0.0;0.0;0.0
27;2021-05-14;22343;8232;0;0;0;0;868961;441742;0;0;0;0;31.1;15.8;0.0;0.0;0.0;0.0
27;2021-05-15;14999;3415;0;0;0;0;883960;445157;0;0;0;0;31.7;15.9;0.0;0.0;0.0;0.0
27;2021-05-16;2141;298;0;0;0;0;886101;445455;0;0;0;0;31.7;16.0;0.0;0.0;0.0;0.0
27;2021-05-17;18517;6699;0;0;0;0;904618;452154;0;0;0;0;32.4;16.2;0.0;0.0;0.0;0.0
27;2021-05-18;20292;9198;0;0;0;0;924910;461352;0;0;0;0;33.1;16.5;0.0;0.0;0.0;0.0
27;2021-05-19;22018;7278;0;0;0;0;946928;468630;0;0;0;0;33.9;16.8;0.0;0.0;0.0;0.0
27;2021-05-20;22916;8303;0;0;0;0;969844;476933;0;0;0;0;34.7;17.1;0.0;0.0;0.0;0.0
27;2021-05-21;21120;9859;0;0;0;0;990964;486792;0;0;0;0;35.5;17.4;0.0;0.0;0.0;0.0
27;2021-05-22;8616;3672;0;0;0;0;999580;490464;0;0;0;0;35.8;17.6;0.0;0.0;0.0;0.0
27;2021-05-23;1233;314;0;0;0;0;1000813;490778;0;0;0;0;35.8;17.6;0.0;0.0;0.0;0.0
27;2021-05-24;4949;1162;0;0;0;0;1005762;491940;0;0;0;0;36.0;17.6;0.0;0.0;0.0;0.0
27;2021-05-25;14980;11492;0;0;0;0;1020742;503432;0;0;0;0;36.6;18.0;0.0;0.0;0.0;0.0
27;2021-05-26;15576;10618;0;0;0;0;1036318;514050;0;0;0;0;37.1;18.4;0.0;0.0;0.0;0.0
27;2021-05-27;18604;11615;0;0;0;0;1054922;525665;0;0;0;0;37.8;18.8;0.0;0.0;0.0;0.0
27;2021-05-28;16214;13925;0;0;0;0;1071136;539590;0;0;0;0;38.4;19.3;0.0;0.0;0.0;0.0
27;2021-05-29;7523;5219;0;0;0;0;1078659;544809;0;0;0;0;38.6;19.5;0.0;0.0;0.0;0.0
27;2021-05-30;674;324;0;0;0;0;1079333;545133;0;0;0;0;38.7;19.5;0.0;0.0;0.0;0.0
27;2021-05-31;13302;10620;0;0;0;0;1092635;555753;0;0;0;0;39.1;19.9;0.0;0.0;0.0;0.0
27;2021-06-01;16785;13187;0;0;0;0;1109420;568940;0;0;0;0;39.7;20.4;0.0;0.0;0.0;0.0
27;2021-06-02;16578;11388;0;0;0;0;1125998;580328;0;0;0;0;40.3;20.8;0.0;0.0;0.0;0.0
27;2021-06-03;17884;11667;0;0;0;0;1143882;591995;0;0;0;0;41.0;21.2;0.0;0.0;0.0;0.0
27;2021-06-04;16745;14478;0;0;0;0;1160627;606473;0;0;0;0;41.6;21.7;0.0;0.0;0.0;0.0
27;2021-06-05;8845;6836;0;0;0;0;1169472;613309;0;0;0;0;41.9;22.0;0.0;0.0;0.0;0.0
27;2021-06-06;1997;733;0;0;0;0;1171469;614042;0;0;0;0;42.0;22.0;0.0;0.0;0.0;0.0
27;2021-06-07;17204;12838;0;0;0;0;1188673;626880;0;0;0;0;42.6;22.5;0.0;0.0;0.0;0.0
27;2021-06-08;19370;15143;0;0;0;0;1208043;642023;0;0;0;0;43.3;23.0;0.0;0.0;0.0;0.0
27;2021-06-09;18821;12357;0;0;0;0;1226864;654380;0;0;0;0;43.9;23.4;0.0;0.0;0.0;0.0
27;2021-06-10;18909;13863;0;0;0;0;1245773;668243;0;0;0;0;44.6;23.9;0.0;0.0;0.0;0.0
27;2021-06-11;17803;16784;0;0;0;0;1263576;685027;0;0;0;0;45.3;24.5;0.0;0.0;0.0;0.0
27;2021-06-12;9493;7994;0;0;0;0;1273069;693021;0;0;0;0;45.6;24.8;0.0;0.0;0.0;0.0
27;2021-06-13;1166;1043;0;0;0;0;1274235;694064;0;0;0;0;45.6;24.9;0.0;0.0;0.0;0.0
27;2021-06-14;10804;16658;0;0;0;0;1285039;710722;0;0;0;0;46.0;25.5;0.0;0.0;0.0;0.0
27;2021-06-15;13625;17315;0;0;0;0;1298664;728037;0;0;0;0;46.5;26.1;0.0;0.0;0.0;0.0
27;2021-06-16;14419;15600;0;0;0;0;1313083;743637;0;0;0;0;47.0;26.6;0.0;0.0;0.0;0.0
27;2021-06-17;14695;17185;0;0;0;0;1327778;760822;0;0;0;0;47.6;27.3;0.0;0.0;0.0;0.0
27;2021-06-18;14408;19952;0;0;0;0;1342186;780774;0;0;0;0;48.1;28.0;0.0;0.0;0.0;0.0
27;2021-06-19;7683;8853;0;0;0;0;1349869;789627;0;0;0;0;48.4;28.3;0.0;0.0;0.0;0.0
27;2021-06-20;325;614;0;0;0;0;1350194;790241;0;0;0;0;48.4;28.3;0.0;0.0;0.0;0.0
27;2021-06-21;7603;18685;0;0;0;0;1357797;808926;0;0;0;0;48.6;29.0;0.0;0.0;0.0;0.0
27;2021-06-22;9371;23991;0;0;0;0;1367168;832917;0;0;0;0;49.0;29.8;0.0;0.0;0.0;0.0
27;2021-06-23;10956;19209;0;0;0;0;1378124;852126;0;0;0;0;49.4;30.5;0.0;0.0;0.0;0.0
27;2021-06-24;10446;17876;0;0;0;0;1388570;870002;0;0;0;0;49.7;31.2;0.0;0.0;0.0;0.0
27;2021-06-25;9169;26465;0;0;0;0;1397739;896467;0;0;0;0;50.1;32.1;0.0;0.0;0.0;0.0
27;2021-06-26;5111;15646;0;0;0;0;1402850;912113;0;0;0;0;50.2;32.7;0.0;0.0;0.0;0.0
27;2021-06-27;754;2064;0;0;0;0;1403604;914177;0;0;0;0;50.3;32.7;0.0;0.0;0.0;0.0
27;2021-06-28;6141;21562;0;0;0;0;1409745;935739;0;0;0;0;50.5;33.5;0.0;0.0;0.0;0.0
27;2021-06-29;7063;24335;0;0;0;0;1416808;960074;0;0;0;0;50.7;34.4;0.0;0.0;0.0;0.0
27;2021-06-30;8896;22768;0;0;0;0;1425704;982842;0;0;0;0;51.1;35.2;0.0;0.0;0.0;0.0
27;2021-07-01;9410;22142;0;0;0;0;1435114;1004984;0;0;0;0;51.4;36.0;0.0;0.0;0.0;0.0
27;2021-07-02;10753;20884;0;0;0;0;1445867;1025868;0;0;0;0;51.8;36.7;0.0;0.0;0.0;0.0
27;2021-07-03;4723;9664;0;0;0;0;1450590;1035532;0;0;0;0;52.0;37.1;0.0;0.0;0.0;0.0
27;2021-07-04;628;1357;0;0;0;0;1451218;1036889;0;0;0;0;52.0;37.1;0.0;0.0;0.0;0.0
27;2021-07-05;8418;17515;0;0;0;0;1459636;1054404;0;0;0;0;52.3;37.8;0.0;0.0;0.0;0.0
27;2021-07-06;8815;21142;0;0;0;0;1468451;1075546;0;0;0;0;52.6;38.5;0.0;0.0;0.0;0.0
27;2021-07-07;8352;17951;0;0;0;0;1476803;1093497;0;0;0;0;52.9;39.2;0.0;0.0;0.0;0.0
27;2021-07-08;8946;17984;0;0;0;0;1485749;1111481;0;0;0;0;53.2;39.8;0.0;0.0;0.0;0.0
27;2021-07-09;10103;21749;0;0;0;0;1495852;1133230;0;0;0;0;53.6;40.6;0.0;0.0;0.0;0.0
27;2021-07-10;4751;9145;0;0;0;0;1500603;1142375;0;0;0;0;53.8;40.9;0.0;0.0;0.0;0.0
27;2021-07-11;553;859;0;0;0;0;1501156;1143234;0;0;0;0;53.8;40.9;0.0;0.0;0.0;0.0
27;2021-07-12;7587;20443;0;0;0;0;1508743;1163677;0;0;0;0;54.0;41.7;0.0;0.0;0.0;0.0
27;2021-07-13;13152;25992;0;0;0;0;1521895;1189669;0;0;0;0;54.5;42.6;0.0;0.0;0.0;0.0
27;2021-07-14;4958;3742;0;0;0;0;1526853;1193411;0;0;0;0;54.7;42.7;0.0;0.0;0.0;0.0
27;2021-07-15;16112;23843;0;0;0;0;1542965;1217254;0;0;0;0;55.3;43.6;0.0;0.0;0.0;0.0
27;2021-07-16;19427;24654;0;0;0;0;1562392;1241908;0;0;0;0;56.0;44.5;0.0;0.0;0.0;0.0
27;2021-07-17;11029;12283;0;0;0;0;1573421;1254191;0;0;0;0;56.4;44.9;0.0;0.0;0.0;0.0
27;2021-07-18;2762;2459;0;0;0;0;1576183;1256650;0;0;0;0;56.5;45.0;0.0;0.0;0.0;0.0
